,kupritz-26037-002
ENSG00000106992,25
ENSG00000257524,40
ENSG00000263979,2
ENSG00000136840,310
ENSG00000167103,38
ENSG00000136908,486
ENSG00000167106,18245
ENSG00000158122,619
ENSG00000196597,1229
ENSG00000269907,24
ENSG00000227257,14
ENSG00000188152,235
ENSG00000236745,47
ENSG00000226604,0
ENSG00000244757,0
ENSG00000256040,0
ENSG00000230894,120
ENSG00000285820,1
ENSG00000230734,9
ENSG00000207268,0
ENSG00000201140,0
ENSG00000222413,0
ENSG00000266583,0
ENSG00000119421,547
ENSG00000185681,0
ENSG00000119446,1361
ENSG00000148187,1114
ENSG00000269970,0
ENSG00000107186,0
ENSG00000160539,0
ENSG00000285287,15
ENSG00000235119,16
ENSG00000271214,1
ENSG00000235797,0
ENSG00000157693,1418
ENSG00000201749,16
ENSG00000230054,51
ENSG00000230601,20
ENSG00000230284,0
ENSG00000274919,0
ENSG00000181634,1
ENSG00000136888,3805
ENSG00000270917,24
ENSG00000095261,2126
ENSG00000119403,3612
ENSG00000119401,1141
ENSG00000273399,12
ENSG00000272871,5
ENSG00000229029,25
ENSG00000147869,0
ENSG00000286500,0
ENSG00000199814,0
ENSG00000214110,0
ENSG00000234297,626
ENSG00000228095,0
ENSG00000226590,0
ENSG00000285556,0
ENSG00000287930,0
ENSG00000237747,0
ENSG00000225123,0
ENSG00000231991,863
ENSG00000183938,0
ENSG00000234122,0
ENSG00000229063,1
ENSG00000215206,0
ENSG00000240215,0
ENSG00000281128,4
ENSG00000231165,3
ENSG00000260947,4
ENSG00000287063,4
ENSG00000227301,2
ENSG00000287495,0
ENSG00000223394,1
ENSG00000107341,5203
ENSG00000200834,15
ENSG00000251748,15
ENSG00000238300,0
ENSG00000238886,5
ENSG00000226801,24
ENSG00000222259,0
ENSG00000198876,1840
ENSG00000224802,0
ENSG00000239392,0
ENSG00000135047,336
ENSG00000164946,11
ENSG00000240299,0
ENSG00000229854,0
ENSG00000148334,612
ENSG00000198887,3726
ENSG00000274421,68
ENSG00000239180,0
ENSG00000272232,0
ENSG00000207935,0
ENSG00000224437,21
ENSG00000229814,24
ENSG00000186881,1
ENSG00000283001,0
ENSG00000148136,0
ENSG00000186943,0
ENSG00000237443,1
ENSG00000277556,0
ENSG00000276119,1
ENSG00000136839,0
ENSG00000273423,1
ENSG00000188712,19
ENSG00000136783,316
ENSG00000165028,28
ENSG00000165029,26
ENSG00000136918,51
ENSG00000188394,97
ENSG00000260230,0
ENSG00000096872,466
ENSG00000279608,266
ENSG00000174038,187
ENSG00000241568,117
ENSG00000165283,963
ENSG00000005238,259
ENSG00000215198,2
ENSG00000279083,0
ENSG00000227167,0
ENSG00000264638,0
ENSG00000252960,0
ENSG00000236857,0
ENSG00000155875,32
ENSG00000236680,9
ENSG00000155876,1531
ENSG00000178031,3
ENSG00000288699,0
ENSG00000122735,15
ENSG00000168913,1
ENSG00000232983,0
ENSG00000122756,0
ENSG00000164967,304
ENSG00000137100,719
ENSG00000213930,456
ENSG00000213927,0
ENSG00000261215,49
ENSG00000187186,9
ENSG00000172724,0
ENSG00000205108,13
ENSG00000147955,802
ENSG00000273932,2
ENSG00000148308,1181
ENSG00000170835,17
ENSG00000160271,753
ENSG00000285245,0
ENSG00000148288,91
ENSG00000119440,2
ENSG00000175164,0
ENSG00000201843,0
ENSG00000204031,0
ENSG00000148296,1185
ENSG00000201451,38
ENSG00000148297,1410
ENSG00000230064,0
ENSG00000148303,16347
ENSG00000206611,0
ENSG00000200831,0
ENSG00000199744,0
ENSG00000252542,0
ENSG00000148290,1193
ENSG00000148291,376
ENSG00000148248,5135
ENSG00000198870,366
ENSG00000148300,1437
ENSG00000160325,129
ENSG00000160326,116
ENSG00000197214,0
ENSG00000228038,1
ENSG00000213612,13
ENSG00000252721,0
ENSG00000136943,3
ENSG00000179443,0
ENSG00000236110,0
ENSG00000122707,1038
ENSG00000276730,16
ENSG00000159921,1835
ENSG00000215283,11
ENSG00000119414,4025
ENSG00000232630,79
ENSG00000235332,13
ENSG00000136933,320
ENSG00000044574,10308
ENSG00000214593,10
ENSG00000200554,6
ENSG00000227845,17
ENSG00000274510,0
ENSG00000252313,0
ENSG00000225347,1
ENSG00000122729,2400
ENSG00000165264,539
ENSG00000232303,26
ENSG00000122728,112
ENSG00000230516,0
ENSG00000238001,0
ENSG00000197579,2070
ENSG00000148400,4098
ENSG00000125484,2810
ENSG00000165695,3
ENSG00000224992,19
ENSG00000165698,56
ENSG00000263816,0
ENSG00000234907,0
ENSG00000238558,0
ENSG00000196205,489211
ENSG00000165702,13
ENSG00000283921,0
ENSG00000284986,0
ENSG00000170122,7
ENSG00000148356,806
ENSG00000238406,4
ENSG00000280474,17
ENSG00000280758,5
ENSG00000227759,0
ENSG00000165280,8877
ENSG00000231052,0
ENSG00000168263,36
ENSG00000147852,208
ENSG00000267834,29
ENSG00000148341,1220
ENSG00000287234,0
ENSG00000167130,361
ENSG00000160447,95
ENSG00000264438,0
ENSG00000160446,427
ENSG00000160445,2021
ENSG00000203286,17
ENSG00000167136,73
ENSG00000198917,22
ENSG00000286112,5
ENSG00000171097,42
ENSG00000136802,1063
ENSG00000175287,26
ENSG00000251184,0
ENSG00000175283,410
ENSG00000095319,4059
ENSG00000095321,435
ENSG00000286078,0
ENSG00000207277,0
ENSG00000232815,0
ENSG00000266017,7
ENSG00000275068,0
ENSG00000119333,84
ENSG00000187764,20084
ENSG00000081386,2587
ENSG00000148219,319
ENSG00000204136,4
ENSG00000184709,0
ENSG00000127083,80
ENSG00000204001,0
ENSG00000160360,250
ENSG00000130714,1117
ENSG00000165643,0
ENSG00000107147,48
ENSG00000188747,63
ENSG00000236724,2
ENSG00000230001,8
ENSG00000228322,1
ENSG00000200941,0
ENSG00000137073,2734
ENSG00000010438,10
ENSG00000148339,739
ENSG00000137094,164
ENSG00000177239,1785
ENSG00000136834,3
ENSG00000197233,1
ENSG00000239590,4
ENSG00000165202,1
ENSG00000173679,0
ENSG00000226783,23
ENSG00000107249,120
ENSG00000237679,37
ENSG00000224815,5
ENSG00000282886,33
ENSG00000278486,24
ENSG00000202445,0
ENSG00000130957,2
ENSG00000165140,48
ENSG00000106780,2493
ENSG00000238181,4
ENSG00000119392,2080
ENSG00000271384,0
ENSG00000213761,10
ENSG00000271314,32
ENSG00000271155,37
ENSG00000271659,11
ENSG00000165006,2246
ENSG00000227383,60
ENSG00000252164,19
ENSG00000233668,88
ENSG00000222426,0
ENSG00000229207,1
ENSG00000164976,190
ENSG00000207032,1
ENSG00000186638,225
ENSG00000173258,2412
ENSG00000106853,16
ENSG00000224644,0
ENSG00000059769,154
ENSG00000244115,1
ENSG00000242616,6
ENSG00000224067,9
ENSG00000206907,0
ENSG00000148154,2176
ENSG00000266315,2
ENSG00000165181,413
ENSG00000223188,17
ENSG00000196979,20
ENSG00000107130,35
ENSG00000264169,1
ENSG00000130707,0
ENSG00000136870,1865
ENSG00000160408,284
ENSG00000274349,478
ENSG00000135063,1
ENSG00000171133,0
ENSG00000198680,3
ENSG00000187753,95
ENSG00000119138,2660
ENSG00000222973,78
ENSG00000264615,7
ENSG00000236496,13
ENSG00000229184,2
ENSG00000279561,54
ENSG00000278647,0
ENSG00000274680,0
ENSG00000276502,1
ENSG00000136813,6164
ENSG00000188566,468
ENSG00000173253,1
ENSG00000148343,569
ENSG00000235389,0
ENSG00000212695,1
ENSG00000239102,0
ENSG00000234021,0
ENSG00000212829,1358
ENSG00000265735,182204
ENSG00000234360,0
ENSG00000232035,0
ENSG00000196305,7519
ENSG00000136868,391
ENSG00000176386,374
ENSG00000136875,1420
ENSG00000165188,4
ENSG00000119411,85
ENSG00000119431,599
ENSG00000148218,952
ENSG00000148229,2074
ENSG00000157653,29
ENSG00000227138,0
ENSG00000230589,0
ENSG00000273940,0
ENSG00000238749,1
ENSG00000276845,0
ENSG00000284471,0
ENSG00000275904,1
ENSG00000274098,0
ENSG00000278010,0
ENSG00000277618,0
ENSG00000278551,1
ENSG00000276898,0
ENSG00000275493,0
ENSG00000203364,0
ENSG00000188352,2102
ENSG00000188921,1874
ENSG00000230208,1
ENSG00000171855,5
ENSG00000225027,0
ENSG00000275980,1
ENSG00000177047,0
ENSG00000199635,2
ENSG00000137080,1
ENSG00000148396,8363
ENSG00000080298,3265
ENSG00000215297,39
ENSG00000226669,22
ENSG00000107104,1088
ENSG00000148357,0
ENSG00000095303,2
ENSG00000171481,5
ENSG00000175764,254
ENSG00000106927,2
ENSG00000136883,0
ENSG00000228189,0
ENSG00000159899,203
ENSG00000168828,6
ENSG00000232743,0
ENSG00000177992,0
ENSG00000164972,41
ENSG00000164970,440
ENSG00000165238,5
ENSG00000125485,1064
ENSG00000136872,62
ENSG00000107159,2
ENSG00000148337,2080
ENSG00000165219,4941
ENSG00000130950,146
ENSG00000198121,0
ENSG00000165124,1
ENSG00000196358,195
ENSG00000030304,0
ENSG00000167123,23
ENSG00000148110,2153
ENSG00000137078,1358
ENSG00000137101,115
ENSG00000148053,109
ENSG00000165272,2622
ENSG00000270542,58
ENSG00000275651,4
ENSG00000122133,0
ENSG00000237339,0
ENSG00000204007,0
ENSG00000236543,0
ENSG00000148386,0
ENSG00000232434,352
ENSG00000119335,14003
ENSG00000171496,10
ENSG00000157657,104
ENSG00000106714,0
ENSG00000148204,99
ENSG00000207991,8
ENSG00000274932,2
ENSG00000237336,37
ENSG00000230826,54
ENSG00000229115,13
ENSG00000234881,26
ENSG00000106689,0
ENSG00000231227,0
ENSG00000288841,0
ENSG00000107099,23292
ENSG00000177910,7
ENSG00000090054,1950
ENSG00000119397,7660
ENSG00000107331,1223
ENSG00000223716,0
ENSG00000137124,303
ENSG00000137142,11
ENSG00000225254,0
ENSG00000215165,1
ENSG00000229511,0
ENSG00000237487,0
ENSG00000243085,0
ENSG00000176007,0
ENSG00000252725,0
ENSG00000214654,235
ENSG00000232176,516
ENSG00000137145,7213
ENSG00000232978,67
ENSG00000272842,43
ENSG00000273226,157
ENSG00000137154,72150
ENSG00000234853,2
ENSG00000177076,259
ENSG00000260912,113
ENSG00000232158,1
ENSG00000276667,1
ENSG00000261402,3
ENSG00000270712,0
ENSG00000277711,0
ENSG00000155886,6
ENSG00000107036,2967
ENSG00000225408,19
ENSG00000223621,8
ENSG00000120215,460
ENSG00000099219,2044
ENSG00000258728,307
ENSG00000137070,360
ENSG00000119321,3502
ENSG00000178966,433
ENSG00000165269,12
ENSG00000165271,2051
ENSG00000130713,1163
ENSG00000228467,0
ENSG00000212864,62
ENSG00000165684,464
ENSG00000283329,0
ENSG00000207581,0
ENSG00000264823,3
ENSG00000119508,363
ENSG00000136874,4450
ENSG00000239908,29
ENSG00000238172,39
ENSG00000270995,2
ENSG00000231697,75
ENSG00000136861,5949
ENSG00000197768,16
ENSG00000130045,1
ENSG00000198722,23
ENSG00000106823,128
ENSG00000106852,1
ENSG00000288968,0
ENSG00000289214,42
ENSG00000023318,3108
ENSG00000234709,85
ENSG00000282897,1
ENSG00000233817,0
ENSG00000227482,0
ENSG00000214669,0
ENSG00000178243,0
ENSG00000224682,0
ENSG00000196422,35
ENSG00000160345,15
ENSG00000226706,20
ENSG00000160349,0
ENSG00000122136,3
ENSG00000126883,4820
ENSG00000169155,1280
ENSG00000288995,127
ENSG00000136859,58
ENSG00000263403,0
ENSG00000265181,0
ENSG00000267085,1
ENSG00000204780,0
ENSG00000204779,10
ENSG00000276723,0
ENSG00000280286,3
ENSG00000147996,927
ENSG00000204776,0
ENSG00000237904,0
ENSG00000235893,0
ENSG00000184659,5
ENSG00000181404,336
ENSG00000187796,18
ENSG00000289701,3
ENSG00000230221,35
ENSG00000158169,552
ENSG00000251697,0
ENSG00000205143,1
ENSG00000119408,974
ENSG00000235204,29
ENSG00000136930,1894
ENSG00000136931,0
ENSG00000231149,0
ENSG00000175854,255
ENSG00000221829,304
ENSG00000234829,0
ENSG00000232138,0
ENSG00000228083,0
ENSG00000224416,0
ENSG00000147873,11
ENSG00000226393,26
ENSG00000188379,0
ENSG00000261696,0
ENSG00000231195,1
ENSG00000235108,0
ENSG00000120242,0
ENSG00000237691,0
ENSG00000197919,0
ENSG00000238271,0
ENSG00000199177,0
ENSG00000264379,6
ENSG00000227443,0
ENSG00000184995,11
ENSG00000197816,117
ENSG00000221269,9
ENSG00000276257,0
ENSG00000275030,0
ENSG00000284611,0
ENSG00000284658,0
ENSG00000278720,0
ENSG00000260691,35
ENSG00000285580,0
ENSG00000238551,0
ENSG00000224762,0
ENSG00000229156,0
ENSG00000224106,0
ENSG00000233569,0
ENSG00000235133,0
ENSG00000201444,0
ENSG00000231901,0
ENSG00000234782,5682
ENSG00000289735,0
ENSG00000289736,0
ENSG00000229835,108
ENSG00000244230,9
ENSG00000264545,0
ENSG00000229298,73
ENSG00000279670,228
ENSG00000264801,14
ENSG00000147889,75
ENSG00000266446,5
ENSG00000215221,0
ENSG00000274055,0
ENSG00000277653,0
ENSG00000198853,141
ENSG00000235619,3
ENSG00000215187,29
ENSG00000227852,0
ENSG00000279073,0
ENSG00000199411,10
ENSG00000263697,0
ENSG00000122140,577
ENSG00000237553,0
ENSG00000107014,22
ENSG00000214195,5
ENSG00000107018,45
ENSG00000272866,3
ENSG00000231967,15
ENSG00000107020,411
ENSG00000214190,53
ENSG00000120217,925
ENSG00000197646,126
ENSG00000231509,79
ENSG00000120162,111
ENSG00000147896,73
ENSG00000285103,766
ENSG00000147894,1099
ENSG00000215441,3
ENSG00000260390,0
ENSG00000260412,0
ENSG00000229060,0
ENSG00000224955,0
ENSG00000215966,0
ENSG00000215939,0
ENSG00000230276,0
ENSG00000277646,0
ENSG00000229834,0
ENSG00000230097,2
ENSG00000174482,5
ENSG00000177125,1099
ENSG00000225856,0
ENSG00000213694,2
ENSG00000148082,7
ENSG00000123975,87
ENSG00000265112,1
ENSG00000252942,8
ENSG00000240235,0
ENSG00000119523,1226
ENSG00000106803,1330
ENSG00000222337,1
ENSG00000255815,0
ENSG00000277828,0
ENSG00000277465,0
ENSG00000048828,6075
ENSG00000203396,0
ENSG00000204246,0
ENSG00000179055,3
ENSG00000285082,0
ENSG00000236450,0
ENSG00000252133,1
ENSG00000275230,0
ENSG00000233651,115
ENSG00000226429,13
ENSG00000224603,0
ENSG00000234217,0
ENSG00000234451,0
ENSG00000107282,52
ENSG00000261447,4
ENSG00000188647,4607
ENSG00000201583,0
ENSG00000070214,1580
ENSG00000289227,12
ENSG00000119383,1715
ENSG00000229314,169
ENSG00000228278,266
ENSG00000106948,22810
ENSG00000119522,1591
ENSG00000233909,0
ENSG00000136816,890
ENSG00000136827,1296
ENSG00000136819,2431
ENSG00000136878,2623
ENSG00000276124,2
ENSG00000224988,42
ENSG00000288924,1620
ENSG00000230684,61
ENSG00000270755,9
ENSG00000148180,180
ENSG00000107164,2004
ENSG00000158079,408
ENSG00000227666,21
ENSG00000286834,7
ENSG00000199165,0
ENSG00000199072,0
ENSG00000199133,0
ENSG00000136848,0
ENSG00000122733,0
ENSG00000157654,2781
ENSG00000276040,0
ENSG00000283205,0
ENSG00000275969,0
ENSG00000233816,0
ENSG00000167110,1221
ENSG00000136869,0
ENSG00000196990,0
ENSG00000261018,0
ENSG00000123454,45
ENSG00000225756,38
ENSG00000187616,0
ENSG00000160323,42
ENSG00000173068,1
ENSG00000235832,0
ENSG00000235310,0
ENSG00000277869,0
ENSG00000273668,0
ENSG00000278068,4
ENSG00000273036,0
ENSG00000230453,9
ENSG00000232494,0
ENSG00000260564,0
ENSG00000279715,0
ENSG00000286793,0
ENSG00000238529,0
ENSG00000275144,1
ENSG00000213816,2
ENSG00000185963,1774
ENSG00000288062,1
ENSG00000252772,0
ENSG00000226721,0
ENSG00000275318,212
ENSG00000232843,0
ENSG00000188101,0
ENSG00000233424,3
ENSG00000204818,0
ENSG00000224537,0
ENSG00000165023,0
ENSG00000196116,1124
ENSG00000279256,0
ENSG00000252580,0
ENSG00000136938,10158
ENSG00000212521,0
ENSG00000095380,1069
ENSG00000106785,3900
ENSG00000274011,76
ENSG00000106789,1546
ENSG00000095383,290
ENSG00000278412,0
ENSG00000224001,5
ENSG00000107242,27
ENSG00000187866,1479
ENSG00000236998,60
ENSG00000207206,0
ENSG00000252167,0
ENSG00000200969,0
ENSG00000230846,0
ENSG00000189357,0
ENSG00000186788,0
ENSG00000237770,0
ENSG00000214929,0
ENSG00000289295,234
ENSG00000278331,0
ENSG00000275390,0
ENSG00000276868,9
ENSG00000275377,21
ENSG00000187239,17363
ENSG00000251960,0
ENSG00000155158,2961
ENSG00000243641,0
ENSG00000234534,29
ENSG00000182347,92
ENSG00000227730,60
ENSG00000228166,100
ENSG00000224083,148
ENSG00000235917,46
ENSG00000228097,34
ENSG00000237711,75
ENSG00000236254,117
ENSG00000230225,54
ENSG00000236567,46
ENSG00000254017,37
ENSG00000120210,89
ENSG00000120211,1
ENSG00000138835,1403
ENSG00000119396,5185
ENSG00000197694,24586
ENSG00000224092,1
ENSG00000080503,16189
ENSG00000236199,0
ENSG00000289163,0
ENSG00000126882,4633
ENSG00000097007,2172
ENSG00000240853,124
ENSG00000231018,0
ENSG00000212395,0
ENSG00000229817,2
ENSG00000106952,2750
ENSG00000041982,47
ENSG00000237238,0
ENSG00000228430,0
ENSG00000228522,2
ENSG00000179766,0
ENSG00000182021,0
ENSG00000287988,0
ENSG00000176134,0
ENSG00000225511,0
ENSG00000276717,0
ENSG00000204352,0
ENSG00000198416,0
ENSG00000223839,0
ENSG00000188029,1
ENSG00000290757,0
ENSG00000235248,0
ENSG00000290765,3
ENSG00000257198,0
ENSG00000170827,0
ENSG00000196312,0
ENSG00000204173,0
ENSG00000276832,0
ENSG00000237743,0
ENSG00000214888,0
ENSG00000234460,0
ENSG00000224045,0
ENSG00000290889,0
ENSG00000225345,2
ENSG00000165121,0
ENSG00000279955,0
ENSG00000183148,1
ENSG00000274628,0
ENSG00000276203,2
ENSG00000172014,3
ENSG00000290972,7
ENSG00000288690,0
ENSG00000283162,0
ENSG00000236816,0
ENSG00000286506,0
ENSG00000187984,0
ENSG00000226668,0
ENSG00000287276,0
ENSG00000240632,0
ENSG00000291172,0
ENSG00000204837,0
ENSG00000232000,1
ENSG00000283945,0
ENSG00000197191,0
ENSG00000106976,91
ENSG00000228307,0
ENSG00000137075,5548
ENSG00000122705,1744
ENSG00000130635,31
ENSG00000204011,0
ENSG00000286502,1
ENSG00000264744,0
ENSG00000265872,0
ENSG00000265848,0
ENSG00000264163,0
ENSG00000264136,0
ENSG00000266827,0
ENSG00000266514,0
ENSG00000160339,0
ENSG00000085265,0
ENSG00000279935,0
ENSG00000227835,0
ENSG00000106829,4772
ENSG00000213221,127
ENSG00000130560,584
ENSG00000148411,1102
ENSG00000238227,1873
ENSG00000107187,2
ENSG00000165661,754
ENSG00000260220,1
ENSG00000279813,0
ENSG00000283769,0
ENSG00000288701,12896
ENSG00000291303,0
ENSG00000250068,32
ENSG00000148153,1540
ENSG00000148158,1283
ENSG00000291094,0
ENSG00000228623,37
ENSG00000107263,8931
ENSG00000176884,3
ENSG00000130948,1
ENSG00000285269,11
ENSG00000207276,0
ENSG00000130958,318
ENSG00000165244,295
ENSG00000238251,331
ENSG00000286835,44
ENSG00000130956,1471
ENSG00000081377,904
ENSG00000230246,1
ENSG00000252224,0
ENSG00000122711,10
ENSG00000107262,1522
ENSG00000086065,1334
ENSG00000200544,1
ENSG00000137076,18367
ENSG00000180264,0
ENSG00000136811,889
ENSG00000165688,1208
ENSG00000234644,0
ENSG00000099139,843
ENSG00000231137,0
ENSG00000135002,525
ENSG00000233814,0
ENSG00000205274,13
ENSG00000106688,49
ENSG00000225893,2
ENSG00000205808,688
ENSG00000106993,1185
ENSG00000147853,1705
ENSG00000287759,44
ENSG00000270639,2
ENSG00000233186,53
ENSG00000106804,159
ENSG00000229268,3
ENSG00000235533,0
ENSG00000223568,0
ENSG00000213954,1
ENSG00000147862,9
ENSG00000288876,0
ENSG00000229897,122
ENSG00000165138,495
ENSG00000285706,1
ENSG00000119514,184
ENSG00000229338,0
ENSG00000292223,0
ENSG00000290645,0
ENSG00000188312,245
ENSG00000171505,5
ENSG00000171501,5
ENSG00000136939,3
ENSG00000171459,7
ENSG00000232387,64
ENSG00000148215,3
ENSG00000290769,3
ENSG00000171102,0
ENSG00000197859,29
ENSG00000123453,190
ENSG00000160293,338
ENSG00000196363,1125
ENSG00000221676,36
ENSG00000273473,13
ENSG00000283378,0
ENSG00000276522,0
ENSG00000277109,0
ENSG00000238933,0
ENSG00000231454,0
ENSG00000127080,169
ENSG00000107140,817
ENSG00000148225,25
ENSG00000148358,2754
ENSG00000125482,984
ENSG00000188523,9
ENSG00000252521,0
ENSG00000125492,22
ENSG00000169692,231
ENSG00000106771,12143
ENSG00000095203,1
ENSG00000237124,1
ENSG00000207329,0
ENSG00000180071,113
ENSG00000290907,21
ENSG00000185920,2052
ENSG00000148120,499
ENSG00000106686,126
ENSG00000288556,0
ENSG00000274516,0
ENSG00000274583,0
ENSG00000275628,0
ENSG00000293090,0
ENSG00000293104,234
ENSG00000235330,0
ENSG00000293144,3
ENSG00000277024,0
ENSG00000293163,0
ENSG00000233820,12
ENSG00000237984,0
ENSG00000293199,18
ENSG00000228376,0
ENSG00000231909,0
ENSG00000293266,0
ENSG00000236252,0
ENSG00000293277,0
ENSG00000275026,0
ENSG00000293304,0
ENSG00000276128,0
ENSG00000293321,0
ENSG00000242111,0
ENSG00000226752,76
ENSG00000197724,2933
ENSG00000204291,0
ENSG00000188959,13
ENSG00000136810,702
ENSG00000204193,0
ENSG00000206658,0
ENSG00000263575,0
ENSG00000137040,2215
ENSG00000228739,0
ENSG00000280094,5
ENSG00000288570,0
ENSG00000136854,371
ENSG00000106991,614
ENSG00000137077,3
ENSG00000106799,2965
ENSG00000165699,2938
ENSG00000136928,2
ENSG00000107201,1020
ENSG00000288684,0
ENSG00000223440,0
ENSG00000237274,0
ENSG00000137033,3
ENSG00000228132,0
ENSG00000178445,94
ENSG00000206147,1
ENSG00000266863,0
ENSG00000229057,0
ENSG00000231381,0
ENSG00000107077,7132
ENSG00000231108,0
ENSG00000256968,136
ENSG00000230581,177
ENSG00000224972,136
ENSG00000285688,106
ENSG00000230207,2807
ENSG00000178654,0
ENSG00000273056,22
ENSG00000137038,1068
ENSG00000232086,0
ENSG00000223966,0
ENSG00000255585,9
ENSG00000207693,0
ENSG00000148408,0
ENSG00000276388,0
ENSG00000159247,0
ENSG00000278130,19
ENSG00000233013,6
ENSG00000223256,5
ENSG00000250210,3
ENSG00000286255,2
ENSG00000204711,0
ENSG00000241174,0
ENSG00000083067,14
ENSG00000135048,7063
ENSG00000271166,2
ENSG00000107362,959
ENSG00000200922,6
ENSG00000155621,346
ENSG00000236060,14
ENSG00000204669,0
ENSG00000224820,23
ENSG00000182150,5484
ENSG00000165072,16
ENSG00000222465,0
ENSG00000236801,3918
ENSG00000254571,14
ENSG00000293609,0
ENSG00000221844,0
ENSG00000236701,0
ENSG00000212454,0
ENSG00000223368,0
ENSG00000227809,0
ENSG00000198963,28
ENSG00000286944,1
ENSG00000119121,2
ENSG00000202217,1
ENSG00000270954,0
ENSG00000252758,0
ENSG00000224297,0
ENSG00000135045,263
ENSG00000156017,1374
ENSG00000229587,47
ENSG00000278040,19
ENSG00000080608,976
ENSG00000290482,0
ENSG00000288949,0
ENSG00000228352,75
ENSG00000286782,123
ENSG00000288571,2
ENSG00000266255,0
ENSG00000264922,1
ENSG00000265368,0
ENSG00000290881,0
ENSG00000233884,0
ENSG00000290882,0
ENSG00000234055,2
ENSG00000224307,0
ENSG00000233901,13
ENSG00000148335,447
ENSG00000179058,8
ENSG00000148331,1033
ENSG00000167157,2
ENSG00000276291,12
ENSG00000277778,0
ENSG00000273514,6
ENSG00000215126,523
ENSG00000265194,360
ENSG00000235106,591
ENSG00000169925,2829
ENSG00000235138,116
ENSG00000271525,5
ENSG00000165282,1310
ENSG00000165802,686
ENSG00000095397,346
ENSG00000225693,38
ENSG00000086061,5979
ENSG00000122692,4665
ENSG00000086062,5704
ENSG00000127081,1931
ENSG00000236394,0
ENSG00000231864,0
ENSG00000176978,1478
ENSG00000275549,15
ENSG00000165030,299
ENSG00000228595,0
ENSG00000266855,0
ENSG00000283351,0
ENSG00000120235,0
ENSG00000232281,0
ENSG00000236637,0
ENSG00000226597,1
ENSG00000214042,0
ENSG00000186803,2
ENSG00000223684,1
ENSG00000147885,0
ENSG00000198642,3038
ENSG00000165092,0
ENSG00000228024,0
ENSG00000135046,7961
ENSG00000136936,1018
ENSG00000214417,2
ENSG00000260677,0
ENSG00000178919,16
ENSG00000136932,1897
ENSG00000201830,34
ENSG00000287070,90
ENSG00000136929,88
ENSG00000199483,0
ENSG00000148057,539
ENSG00000135018,8269
ENSG00000175787,797
ENSG00000290579,9
ENSG00000293735,0
ENSG00000293747,1
ENSG00000293750,0
ENSG00000237372,40
ENSG00000237073,68
ENSG00000293785,0
ENSG00000226206,1
ENSG00000293607,3
ENSG00000293821,6
ENSG00000293823,12
ENSG00000293848,3
ENSG00000227355,46
ENSG00000293857,1
ENSG00000236507,1
ENSG00000293877,2
ENSG00000293892,0
ENSG00000293896,0
ENSG00000239593,3
ENSG00000293912,0
ENSG00000293923,0
ENSG00000293924,26
ENSG00000293938,0
ENSG00000293940,0
ENSG00000293945,17
ENSG00000293946,14
ENSG00000293963,0
ENSG00000294012,0
ENSG00000294023,1
ENSG00000294077,0
ENSG00000232939,0
ENSG00000294099,39
ENSG00000294102,0
ENSG00000232998,14
ENSG00000294138,0
ENSG00000294170,7
ENSG00000294173,0
ENSG00000290924,300
ENSG00000294190,3
ENSG00000294236,20
ENSG00000294238,3
ENSG00000294269,0
ENSG00000236668,0
ENSG00000294309,0
ENSG00000294316,0
ENSG00000294323,0
ENSG00000229697,2
ENSG00000235659,14
ENSG00000294371,0
ENSG00000294398,0
ENSG00000294401,0
ENSG00000294419,0
ENSG00000294427,0
ENSG00000294444,65
ENSG00000235481,57
ENSG00000294502,0
ENSG00000294505,1
ENSG00000294527,0
ENSG00000294531,382
ENSG00000290970,15
ENSG00000294561,0
ENSG00000290588,29
ENSG00000261094,121
ENSG00000294571,31
ENSG00000294585,4
ENSG00000286718,6
ENSG00000294653,8
ENSG00000271086,86
ENSG00000294750,0
ENSG00000287955,0
ENSG00000284977,3
ENSG00000294793,0
ENSG00000294815,0
ENSG00000234860,0
ENSG00000294829,51
ENSG00000294843,0
ENSG00000294848,112
ENSG00000294872,0
ENSG00000294876,2
ENSG00000286945,0
ENSG00000294888,35
ENSG00000294904,4
ENSG00000294913,1
ENSG00000293608,0
ENSG00000294927,0
ENSG00000294948,60
ENSG00000294949,0
ENSG00000294962,1
ENSG00000204706,62
ENSG00000287514,0
ENSG00000203987,0
ENSG00000231248,0
ENSG00000225626,0
ENSG00000294991,0
ENSG00000295036,25
ENSG00000295037,42
ENSG00000295086,0
ENSG00000295090,0
ENSG00000295109,0
ENSG00000295133,0
ENSG00000295136,0
ENSG00000284612,0
ENSG00000285987,0
ENSG00000295175,0
ENSG00000295192,0
ENSG00000225684,0
ENSG00000260193,59
ENSG00000295241,0
ENSG00000295264,0
ENSG00000295288,37
ENSG00000287769,73
ENSG00000295308,0
ENSG00000273249,59
ENSG00000289220,0
ENSG00000295355,45
ENSG00000295374,0
ENSG00000295401,10
ENSG00000233554,30
ENSG00000295416,0
ENSG00000295424,74
ENSG00000295449,0
ENSG00000236896,132
ENSG00000295526,0
ENSG00000295528,0
ENSG00000295529,0
ENSG00000229312,0
ENSG00000295589,0
ENSG00000295597,0
ENSG00000295637,0
ENSG00000295649,0
ENSG00000295650,0
ENSG00000295651,0
ENSG00000295684,0
ENSG00000295687,0
ENSG00000295713,0
ENSG00000254261,1
